term,term_count,doc_count,concept
appropriate_segments,3,3,NA
appropriate_skills,3,3,NA
appropriate_social,3,3,NA
appropriate_standardized,3,2,NA
appropriate_supporting,3,3,NA
appropriate_therefore,3,3,NA
appropriate_timeframe,3,3,NA
appropriate_timely,3,3,NA
appropriate_unit_of_service,3,3,NA
appropriate_utilization,3,3,NA
appropriate_version,3,3,NA
appropriately_accounts,3,3,NA
appropriately_adjust,3,3,NA
appropriately_furnished,3,3,NA
appropriately_reported,3,3,NA
approval_accordance,3,2,NA
approval_adoption,3,3,NA
approval_also,3,3,NA
approval_authorization,3,3,NA
approval_based,3,3,NA
approval_disapproval,3,3,NA
approval_fda,3,3,NA
approval_required,3,3,NA
approval_within,3,3,NA
approve_application,3,3,NA
approve_home,3,3,NA
approved_accordance,3,3,NA
approved_amount,3,3,NA
approved_annual,3,3,NA
approved_commission,3,2,NA
approved_drugs,3,3,NA
approved_estimate,3,3,NA
approved_ocn,3,3,NA
approved_office,3,3,NA
approved_participation,3,3,NA
approved_pharmacological,3,3,NA
approved_policies,3,3,NA
approved_residency,3,3,NA
approved_survey_vendor,3,3,NA
approved_years,3,2,NA
approximately_consideration,3,3,NA
approximately_non,3,3,NA
approximation,3,3,NA
apr_compiler's_note_transfer,3,3,NA
apraxia,3,2,NA
april_also,3,3,NA
april_amended,3,3,NA
april_current,3,3,NA
april_exempt,3,3,NA
april_extended,3,3,NA
april_first_quarter_p.m,3,3,NA
april_january,3,3,NA
april_june_july_september,3,3,NA
april_opps_quarterly_update,3,3,NA
april_opsf,3,3,NA
april_secretary,3,3,NA
april_years,3,3,NA
apt_lot,3,3,NA
apu_require_hhas_fewer,3,3,NA
arcah,3,2,NA
area_also,3,3,NA
area_b,3,3,NA
area_can,3,3,NA
area_code,3,3,NA
area_compared,3,3,NA
area_covered,3,3,NA
area_described,3,3,NA
area_determine,3,3,NA
area_higher,3,3,NA
area_hospital,3,2,NA
area_however,3,3,NA
area_includes,3,3,NA
area_indicated,3,3,NA
area_may,3,3,NA
area_medical,3,3,NA
area_provide,3,3,NA
area_shall,3,3,NA
area_specifically,3,3,NA
area_therefore,3,3,NA
area_urban,3,3,local_area
area_within,3,3,NA
area_written,3,2,NA
areas_across,3,2,NA
areas_considered,3,3,NA
areas_established,3,3,NA
areas_experience,3,3,NA
areas_hospice,3,3,NA
areas_potential,3,3,NA
areas_served,3,3,NA
arecibo,3,3,NA
arena,3,2,NA
argue,3,2,NA
argued_cms,3,3,NA
arnold,3,3,NA
arranged_maintained,3,3,NA
arrangement's,3,2,NA
arrangement_apm,3,3,NA
arrangement_entity,3,3,NA
arrangement_including,3,3,NA
arrangement_physician,3,3,service_provider
arrangement_proposed,3,3,NA
arrangement_specific,3,3,NA
arrangement_subject,3,3,NA
arrangement_submission,3,2,NA
arrangement_violate,3,3,NA
arrangement_volunteers,3,2,NA
arrangements_based,3,3,NA
arrangements_hospitals,3,3,NA
arrangements_maos,3,2,NA
arrangements_outside,3,2,NA
arrangements_pay,3,2,NA
arrangements_payer,3,3,NA
arrangements_payment,3,3,NA
arrangements_providers,3,3,service_provider
arrangements_use,3,3,NA
arranging_reimbursing,3,3,NA
arrays,3,3,NA
arrested_charged,3,3,NA
arrivals,3,3,NA
ars,3,3,NA
arteries_stents,3,2,NA
artery_disease,3,3,NA
artery_percutaneous,3,2,NA
article_board,3,3,NA
article_engage,3,3,NA
article_federal,3,3,NA
article_health,3,2,NA
article_licensee,3,3,NA
article_owner,3,3,NA
article_prohibit,3,3,NA
article_subject,3,3,NA
asc_can,3,2,NA
asc_payment_system_aggregate,3,3,NA
asc_proposed,3,3,NA
asc_provides,3,3,NA
asc_provisions,3,3,NA
asc_quarterly,3,3,NA
asc_rates,3,3,NA
asc_reduction,3,3,NA
asc_rulemaking,3,3,NA
asc_standard,3,3,NA
ascpaymentsystem.html,3,3,NA
ascs_already,3,2,NA
ascs_collect,3,2,NA
ascs_cost,3,3,NA
ascs_develop,3,3,NA
ascs_maintain,3,2,NA
ascs_paid,3,3,NA
aseptic,3,3,NA
asked_public,3,3,NA
asked_us,3,3,NA
asm,3,2,NA
asop,3,2,NA
asp_methodology_drugs_biologicals,3,3,NA
asp_pricing,3,2,NA
aspe's_first,3,2,NA
assaultive,3,3,NA
assaults,3,2,NA
assays,3,3,NA
assertive,3,2,NA
assertiveness,3,3,NA
assess_compliance,3,3,NA
assess_ensure,3,2,NA
assess_methodology_data_used,3,3,NA
assess_patients,3,2,person
assess_progress,3,2,NA
assess_resident,3,3,NA
assessed_adequacy,3,3,NA
assessed_civil,3,3,NA
assessed_needs,3,3,NA
assessed_usual,3,3,NA
assesses_number,3,2,NA
assessment_can,3,2,assessment
assessment_clinician,3,3,assessment
assessment_comprehensive,3,3,assessment
assessment_counseling,3,3,assessment
assessment_diagnosis,3,3,assessment
assessment_dimensions_of_current,3,3,assessment
assessment_emergency,3,3,assessment
assessment_hospice,3,3,assessment
assessment_identify,3,3,assessment
assessment_indicates,3,3,assessment
assessment_individualized,3,3,assessment
assessment_patient's,3,3,assessment
assessment_periodic,3,3,assessment
assessment_updated,3,3,assessment
assessment_via,3,3,assessment
assessments_also,3,3,assessment
assessments_including,3,3,assessment
asset_change,3,3,NA
assets_source,3,3,NA
assign_maintain,3,2,NA
assign_medical,3,2,NA
assigned_additional,3,3,NA
assigned_based,3,3,NA
assigned_device,3,3,NA
assigned_higher,3,3,NA
assigned_medical,3,3,NA
assigned_ms,3,3,NA
assigned_principal,3,3,NA
assigned_service,3,3,NA
assigned_staff,3,2,NA
assigned_trained,3,3,NA
assignment_agreement,3,3,NA
assignment_of_cpt_code,3,3,NA
assignment_retrospective,3,2,NA
assignments_based,3,3,NA
assignments_cpt,3,3,NA
assignments_cy,3,3,NA
assignments_proposed,3,3,NA
assist_adult,3,3,NA
assist_eligible,3,3,NA
assist_local,3,3,NA
assist_mips,3,3,NA
assistance_housing,3,3,NA
assistance_individual,3,3,NA
assistance_medicaid,3,2,NA
assistance_obtaining,3,2,NA
assistance_recipients,3,3,person
assistance_required,3,3,NA
assistance_service,3,3,NA
assistance_toileting,3,3,NA
assistance_use,3,2,NA
assistant's_dea,3,3,NA
assistant_part,3,3,NA
assistant_prescribes,3,3,NA
assistant_successfully,3,2,NA
associate's,3,3,NA
associated_benefit,3,3,NA
associated_bypass,3,3,NA
associated_certain,3,3,NA
associated_certification,3,3,NA
associated_complying,3,3,NA
associated_diagnostic,3,3,NA
associated_excessive,3,3,NA
associated_first,3,3,NA
associated_hcpcs,3,3,NA
associated_infections,3,3,NA
associated_measures_rule_rule,3,3,NA
associated_non,3,3,NA
associated_packaged,3,3,NA
associated_pfs,3,3,NA
associated_poor,3,3,NA
associated_proposal,3,3,NA
associated_qcdr,3,3,NA
associated_removal,3,3,NA
associated_restraint,3,3,NA
associated_submission,3,3,NA
associated_using,3,2,NA
association_american,3,2,NA
association_organization,3,2,NA
association’s,3,3,NA
assume_use,3,3,NA
assumption_important,3,3,NA
assumption_receive,3,3,NA
assumptions_behavior,3,2,NA
assumptions_first,3,3,NA
assurance_improvement,3,3,NA
assurance_performance,3,3,NA
assurance_plan,3,2,NA
assurance_review,3,2,NA
assurance_reviews,3,3,NA
assure_access,3,3,NA
assure_beneficiary,3,3,person
assure_medicaid,3,3,NA
ast,3,3,NA
asymmetry,3,2,NA
athlete's,3,2,NA
atlantic_east_north_central,3,2,NA
atmospheric,3,3,NA
atp,3,2,NA
atrium,3,3,NA
attempting_obtain,3,3,NA
attendance_requirements,3,3,NA
attendant_services,3,3,services
attention_cms_desk_officer,3,3,NA
attention_typically,3,3,NA
attenuated,3,3,NA
attest_cqms,3,2,NA
attest_fact,3,3,NA
attestation_deadline,3,3,NA
attestation_electronic,3,3,NA
attestation_regarding,3,3,NA
attestation_state,3,3,NA
attestations_reporting,3,2,NA
attesting_stage,3,3,NA
attic,3,3,NA
attics,3,2,NA
attributable_labor,3,3,NA
attributable_medicare,3,3,NA
attributable_updates,3,3,NA
attributed_mips_eligible_clinician,3,2,service_provider
au,3,3,NA
aua,3,3,NA
audio_video_telecommunications_technology,3,2,NA
audiologists_clinical,3,3,NA
audit_contractor,3,3,NA
audit_financial,3,3,NA
audit_including_overall_deficiency,3,3,NA
audit_providers,3,3,service_provider
audit_required,3,3,NA
audit_work,3,2,NA
audits_mdhhs,3,3,NA
audits_one,3,3,NA
august_october,3,3,NA
august_tia,3,2,NA
australian,3,2,NA
authenticated_promptly,3,3,NA
authority_cms,3,2,NA
authority_d,3,3,NA
authority_issue,3,3,NA
authority_purpose,3,3,NA
authority_request,3,3,NA
authority_resident,3,3,NA
authority_sec_of_social,3,3,NA
authorization_approval,3,2,NA
authorization_destruction,3,3,NA
authorization_documentation,3,3,NA
authorization_form,3,3,NA
authorization_home,3,2,NA
authorization_obtained,3,3,NA
authorization_pihp,3,3,NA
authorization_provider,3,3,service_provider
authorized_agents,3,2,NA
authorized_applicable,3,2,NA
authorized_court,3,3,NA
authorized_federal,3,3,NA
authorized_local,3,3,NA
authorized_right,3,3,NA
authorized_title,3,3,NA
authorizing_services,3,3,services
autistic,3,2,NA
automated_payment,3,2,NA
automatedbilling,3,3,NA
automating,3,3,NA
autonomous,3,2,NA
autonomously,3,3,NA
available_allow,3,3,NA
available_analysis,3,3,NA
available_assume,3,3,NA
available_better,3,3,NA
available_calculated,3,3,NA
available_certification,3,3,NA
available_cms_upon_request,3,3,NA
available_consultation,3,3,NA
available_continue,3,2,NA
available_cost_report_data,3,3,NA
available_dialysis,3,3,NA
available_download,3,3,NA
available_downloads,3,3,NA
available_examination,3,3,NA
available_general,3,3,NA
available_infusion,3,2,NA
available_location,3,3,NA
available_managed,3,3,NA
available_means,3,3,NA
available_prior,3,3,NA
available_recognize,3,3,NA
available_reflecting,3,3,NA
available_regulatory,3,3,NA
available_relevant,3,2,NA
available_room,3,3,NA
available_second,3,3,NA
available_since,3,3,NA
available_solicited,3,3,NA
available_state's,3,3,NA
available_submission,3,2,NA
available_table,3,3,NA
available_time_of_rulemaking,3,3,NA
available_value_based_incentive,3,3,NA
available_website_effort_standardize,3,3,NA
avalere,3,3,NA
average_balance,3,3,NA
average_case_relative_weight,3,3,NA
average_case_weighted_operating,3,3,NA
average_enrollment,3,3,NA
average_hcc,3,2,NA
average_ltchs,3,3,NA
average_marginal,3,2,NA
average_ratio,3,3,NA
average_take,3,3,NA
average_visit,3,3,NA
averaged_payment,3,3,NA
aversive,3,2,NA
avoid_physical,3,3,NA
avoid_potentially,3,3,NA
avoid_redundant,3,3,NA
avoidable_hospitalizations,3,3,NA
awakening,3,3,NA
awardees,3,2,NA
away_use,3,3,NA
ax,3,2,NA
axilla_performed,3,3,NA
ayello,3,3,NA
b_adding_definition_of,3,2,NA
b_administer,3,3,NA
b_allowable,3,2,NA
b_benefits,3,2,NA
b_claims_submission_process,3,3,NA
b_coinsurance,3,3,NA
b_covered_professional_services,3,3,services
b_developmental,3,3,NA
b_drugs_biologicals,3,3,NA
b_f,3,3,NA
b_fee,3,3,NA
b_financial,3,3,NA
b_generally,3,3,NA
b_home_health_services,3,3,services
b_includes,3,3,NA
b_inpatient,3,3,services
b_instead,3,3,NA
b_part_d,3,3,NA
b_professional,3,3,NA
b_receiving,3,3,NA
b_reflect,3,2,NA
b_require,3,3,NA
b_revised,3,3,NA
b_subsequent,3,3,NA
b_summary,3,2,NA
b_target,3,3,NA
b_three,3,3,NA
b_unless,3,3,NA
b_vi,3,3,NA
b_virus,3,3,NA
baccalaureate_social,3,3,NA
bachelors,3,3,NA
back_beneficiary’s,3,3,person
bacon,3,2,NA
bacteriological,3,3,NA
bandwagon,3,3,NA
banging,3,2,NA
banu,3,3,NA
baraga,3,3,NA
barbara,3,3,NA
barber,3,2,NA
barbera,3,3,NA
bargaining_agreement,3,3,NA
barre_syndrome,3,3,NA
barriers_apm,3,2,NA
barring,3,3,NA
base_apc,3,3,NA
base_cy,3,3,NA
base_determination,3,2,NA
base_ehr,3,2,NA
base_estimate,3,3,NA
base_miscellaneous,3,3,NA
base_ms,3,3,NA
base_nursing,3,3,NA
base_operating_drg_payment,3,3,NA
base_support_base_support,3,3,NA
base_version,3,3,NA
based_aggregate,3,3,NA
based_approaches,3,3,NA
based_assignment,3,3,NA
based_behavioral,3,3,NA
based_cause,3,2,NA
based_classification,3,3,NA
based_criminal,3,3,NA
based_cross,3,3,NA
based_december,3,3,NA
based_diagnoses,3,3,NA
based_dialysis,3,3,NA
based_estimate_require_burden,3,3,NA
based_exclusively,3,3,NA
based_exercise,3,2,NA
based_fully,3,3,NA
based_fy_payment_policies,3,3,NA
based_hospices,3,2,NA
based_hospital_specific_rate,3,3,NA
based_imaging,3,3,NA
based_interventions,3,3,NA
based_intraservice_time_ratio,3,3,NA
based_july,3,2,NA
based_marginal,3,3,NA
based_methodologies,3,3,NA
based_model,3,3,NA
based_mortality,3,3,NA
based_organizations,3,2,NA
based_ownership,3,3,NA
based_participant's,3,3,NA
based_physicians,3,3,service_provider
based_practices,3,3,NA
based_primarily,3,3,NA
based_private,3,3,NA
based_recovery,3,2,NA
based_responses,3,3,NA
based_revised,3,3,NA
based_ruc,3,3,NA
based_sum,3,2,NA
based_ten,3,3,NA
based_volume,3,3,NA
based_weighted,3,3,NA
baseline_nursing,3,2,NA
basements_excluding,3,3,NA
basic_fee,3,3,NA
basic_hospital,3,3,NA
basis_apc,3,3,NA
basis_duration_of_phe,3,3,NA
basis_ensure,3,2,NA
basis_exception,3,3,NA
basis_federal,3,3,NA
basis_following,3,3,NA
basis_hcpcs,3,3,NA
basis_individual,3,3,NA
basis_less,3,3,NA
basis_many,3,3,NA
basis_pursuant,3,3,NA
basis_shall,3,3,NA
basis_use_of,3,3,NA
basis_varies,3,3,NA
basket_base,3,3,NA
basket_based,3,2,NA
basket_rebased,3,3,NA
bathes,3,3,NA
battles,3,3,NA
bauer,3,2,NA
bb_final,3,3,NA
bba_mandated_development_of,3,3,NA
bbb,3,3,NA
bbra_requires,3,3,NA
bbra_section,3,3,NA
beasley,3,2,NA
beautician,3,2,NA
become_mips,3,3,NA
become_qualified,3,3,NA
become_rural,3,3,NA
becomes_responsible,3,3,NA
becoming_meaningful,3,3,NA
becoming_subject,3,2,NA
bed's,3,3,NA
bed_certification,3,2,NA
bedroom_located,3,3,NA
beds_another,3,2,NA
beds_bed_size_rural,3,2,NA
beds_considered,3,3,NA
beds_distinct,3,3,NA
beds_existing,3,2,NA
beds_facility,3,3,NA
beds_licensed,3,2,NA
beds_qualify,3,3,NA
beds_urban,3,2,NA
beds_urban_region_new,3,2,NA
bedside_patient's_facility_floor,3,3,person
began_cy,3,2,NA
begin_become,3,3,NA
begin_december,3,2,NA
begin_first,3,3,NA
begin_fy,3,3,NA
begin_publicly,3,3,NA
beginning_approximately,3,3,NA
beginning_august,3,2,NA
beginning_day,3,3,NA
beginning_december,3,3,NA
beginning_end,3,2,NA
beginning_patients,3,2,person
beginning_qp,3,2,NA
beginning_section_of,3,3,NA
begins_ends,3,3,NA
begins_fy,3,3,NA
behav,3,3,NA
behavior_disruptive,3,3,NA
behavior_symptoms,3,3,needs
behavioral_social,3,3,NA
behavioral_therapy,3,2,NA
behaviors_place,3,3,NA
belief_approach,3,3,NA
belief_proposal,3,3,NA
belief_proposed,3,3,NA
believe_activities,3,3,NA
believe_addresses,3,3,NA
believe_adjustments,3,2,NA
believe_alignment,3,3,NA
believe_allow,3,3,NA
believe_basing,3,3,NA
believe_clear,3,3,NA
believe_defining,3,3,NA
believe_developing,3,3,NA
believe_difficult,3,3,NA
believe_discretion,3,2,NA
believe_due,3,3,NA
believe_effects,3,3,NA
believe_equipment,3,3,NA
believe_exempt,3,3,NA
believe_extension,3,3,NA
believe_feasible,3,3,NA
believe_framework,3,3,NA
believe_instances,3,3,NA
believe_limited,3,3,NA
believe_limiting,3,3,NA
believe_list,3,3,NA
believe_making,3,3,NA
believe_many_of_changes,3,3,NA
believe_mcos,3,2,NA
believe_methodology,3,3,NA
believe_modification,3,3,NA
believe_option,3,3,NA
believe_options,3,3,NA
believe_order,3,3,NA
believe_outcome,3,3,NA
believe_pdgm,3,3,NA
believe_points,3,3,NA
believe_ppi,3,2,NA
believe_procedure,3,3,NA
believe_prudent,3,3,NA
believe_reason,3,3,NA
believe_regulation,3,3,NA
believe_retaining,3,3,NA
believe_rhcs,3,3,NA
believe_second,3,3,NA
believe_section_of,3,3,NA
believe_since_two_components,3,3,NA
believe_stakeholders,3,3,NA
believe_start,3,3,NA
believe_statutory,3,3,NA
believe_targeted,3,3,NA
believe_types,3,3,NA
believe_unlikely,3,3,NA
believe_unnecessary,3,3,NA
believe_work,3,3,NA
believed_allowing,3,3,NA
believed_data,3,3,NA
believed_hospitals,3,3,NA
believed_potential,3,3,NA
believed_requiring,3,2,NA
belonged,3,2,NA
bench,3,3,NA
benchmark_adjusted,3,3,NA
benchmark_cms,3,3,NA
benchmark_determined,3,3,NA
benchmark_period,3,3,NA
benchmark_plan,3,2,NA
benchmark_section,3,3,NA
benchmark_updated,3,3,NA
benchmarks_calculated,3,2,NA
bend,3,3,NA
beneficiaries_acos,3,3,NA
beneficiaries_ages,3,2,NA
beneficiaries_charged,3,3,NA
beneficiaries_children’s,3,3,NA
beneficiaries_chronic,3,3,NA
beneficiaries_community,3,3,NA
beneficiaries_complete,3,2,NA
beneficiaries_either,3,3,NA
beneficiaries_ensure,3,3,NA
beneficiaries_entitled,3,3,NA
beneficiaries_first,3,3,NA
beneficiaries_general,3,2,NA
beneficiaries_however,3,3,NA
beneficiaries_less,3,3,NA
beneficiaries_managed,3,3,NA
beneficiaries_mdhhs,3,3,NA
beneficiaries_mental,3,3,NA
beneficiaries_mi,3,2,NA
beneficiaries_multiple,3,3,NA
beneficiaries_now,3,3,NA
beneficiaries_obtain,3,3,NA
beneficiaries_opioid,3,3,NA
beneficiaries_opportunity,3,3,NA
beneficiaries_outside,3,3,NA
beneficiaries_part,3,3,NA
beneficiaries_primary,3,3,NA
beneficiaries_prior,3,3,NA
beneficiaries_result,3,3,NA
beneficiaries_rural,3,2,NA
beneficiaries_seeking,3,3,NA
beneficiaries_significant,3,3,NA
beneficiaries_spenddowns,3,2,NA
beneficiaries_subject,3,3,NA
beneficiaries_whether,3,3,NA
beneficiary's_enrollment,3,2,person
beneficiary's_representative,3,3,person
beneficiary's_treatment,3,3,services
beneficiary's_weight,3,3,person
beneficiary_actively,3,3,person
beneficiary_advocates,3,3,person
beneficiary_age,3,3,person
beneficiary_child,3,3,person
beneficiary_dies,3,2,person
beneficiary_discharge,3,3,person
beneficiary_e.g,3,3,person
beneficiary_informed,3,3,person
beneficiary_initiated,3,2,person
beneficiary_lives,3,3,person
beneficiary_making,3,3,person
beneficiary_notification,3,3,person
beneficiary_pays,3,3,person
beneficiary_policyholder,3,2,person
beneficiary_populations,3,3,person
beneficiary_previous,3,2,person
beneficiary_reached,3,3,person
beneficiary_receiving_infusion_drug,3,3,person
beneficiary_safety,3,3,person
beneficiary_temporary,3,3,person
beneficiary_transfer,3,3,person
beneficiary’s_individual,3,3,person
beneficiary’s_physical,3,3,person
beneficiary’s_response,3,3,person
benefit_coverage,3,3,NA
benefit_due,3,2,NA
benefit_hospice,3,3,NA
benefit_includes,3,3,NA
benefit_individuals,3,3,person
benefit_payments,3,3,NA
benefit_provision,3,2,NA
benefit_qualifying,3,3,NA
benefit_specific,3,3,NA
benefit_time,3,3,NA
benefits_b,3,3,NA
benefits_based,3,3,NA
benefits_hospital,3,3,NA
benefits_non,3,3,NA
benefits_of_final_rule,3,3,NA
benefits_policy,3,3,NA
benefits_professional_fees_labor,3,3,NA
bequest,3,3,NA
berenson,3,3,NA
berlowitz,3,3,NA
best_data,3,3,NA
best_method,3,3,NA
bestowing,3,3,NA
bestpractices,3,2,NA
beta_blocker,3,2,NA
better_evaluate,3,3,NA
better_fit,3,3,NA
better_identify,3,3,NA
better_patient,3,3,person
better_proxy_costs_of,3,3,NA
better_target,3,3,NA
beveled,3,2,NA
beyond_dual,3,2,NA
beyond_measure,3,3,NA
beyond_repair,3,2,NA
beyond_scope,3,2,NA
beyond_typical,3,2,NA
bhdda_contracts,3,2,NA
bia,3,2,NA
biasing,3,3,NA
bid_process,3,2,NA
big,3,3,NA
bil,3,3,NA
biliary,3,3,NA
bill_claim,3,2,NA
bill_full,3,3,NA
bill_hcpcs,3,3,NA
bill_hospital,3,3,NA
bill_pcm,3,2,NA
bill_submitted,3,3,NA
billboards,3,2,NA
billed_addition,3,3,NA
billed_date,3,3,NA
billed_nursing,3,3,NA
billed_pharmacy,3,2,NA
billed_service,3,3,NA
billing_beneficiary,3,3,person
billing_billing,3,3,NA
billing_claims,3,3,NA
billing_pfs,3,3,NA
billing_provision,3,3,NA
billion_annually,3,2,NA
billion_high,3,2,NA
binge,3,2,NA
bioequivalent,3,2,NA
bioimpedance,3,2,NA
biol,3,3,NA
biological's,3,3,NA
biological_different,3,3,NA
biological_hcpcs,3,3,NA
biological_radiopharmaceutical,3,3,NA
biologicals_cy,3,3,NA
biologicals_devices,3,3,NA
biologicals_lack,3,2,NA
biologicals_medical,3,3,NA
biologicals_usually,3,2,NA
biologicals_without,3,2,NA
biosimilars,3,2,NA
birth_age,3,3,NA
birth_weight,3,2,NA
bldg,3,3,NA
bleach,3,3,NA
bleed,3,2,NA
blending,3,3,NA
blind_disabled,3,2,NA
blind_placebo,3,2,NA
block_approach,3,3,NA
block_methodology,3,3,NA
blockade,3,2,NA
blood_cells,3,2,NA
blood_derivatives,3,3,NA
blood_dialysate,3,3,NA
blood_factor,3,3,NA
blood_gas,3,2,NA
blood_plasma,3,3,NA
blood_smear,3,2,NA
blood_sugar,3,3,NA
blood_vessels,3,3,NA
bloom,3,3,NA
blotches,3,3,NA
blueprint_lower_drug_prices,3,3,NA
board_approved,3,3,NA
board_commission,3,3,NA
board_consists,3,3,NA
board_director,3,2,NA
board_michigan,3,3,NA
board_nursing,3,3,NA
bodies_jurisdiction,3,3,NA
bodily_functions,3,3,NA
body_head,3,3,NA
body_must,3,3,NA
body_regions,3,3,NA
body_responsible,3,3,NA
boilerplate,3,3,NA
bonded,3,3,NA
bone_anchored,3,2,NA
bono,3,3,NA
bonus_payment,3,2,NA
bonuses_based,3,2,NA
bookkeeping,3,3,NA
boots,3,2,NA
borrowings_balance,3,3,NA
bottom_percent,3,2,NA
bounce,3,3,NA
bounds,3,3,NA
bowers,3,3,NA
boyle,3,2,NA
bpci,3,3,NA
br,3,3,NA
brachytherapy_devices,3,3,NA
brachytx,3,2,NA
bracketed,3,3,NA
brain_percutaneous,3,2,NA
branding,3,2,NA
bratzler,3,3,NA
breakfast_following,3,3,NA
breast_milk,3,3,NA
breast_pumps,3,3,NA
breast_tomosynthesis,3,2,NA
breast_unilateral,3,3,NA
breathe,3,3,NA
brenda,3,3,NA
brick,3,3,NA
bright,3,3,NA
broad_acceptance,3,3,NA
broad_acceptance_use_of,3,3,NA
broad_array_of_services,3,3,services
broad_discretion,3,3,NA
broad_scope,3,3,NA
broadens,3,3,NA
broader_category,3,3,NA
brodie,3,3,NA
brokerage,3,3,NA
bronchial,3,2,NA
bronchoscope,3,3,NA
brooklyn,3,3,NA
brooks,3,3,NA
bruising,3,3,NA
brushes,3,3,NA
brushing,3,3,NA
bs,3,3,NA
buchanan,3,3,NA
buckets,3,2,NA
budget_amount,3,2,NA
budget_funds,3,3,NA
budget_includes,3,3,NA
budget_individual,3,3,NA
budget_may,3,3,NA
budget_neutral_discussed_section,3,3,NA
budget_neutrality_factor_ensure,3,3,NA
budget_neutrality_factor_wage,3,3,NA
budget_projections,3,3,NA
budget_request,3,3,NA
budgeting,3,3,NA
build_refine,3,3,NA
building_also,3,3,NA
building_materials,3,3,NA
building_shall,3,3,NA
building_skills,3,3,NA
buildings_located,3,2,NA
bullets,3,3,NA
burden_acos,3,2,NA
burden_allowing,3,3,NA
burden_approved,3,3,NA
burden_better,3,3,NA
