term,term_count,doc_count
attestations_reporting,3,2
attesting_stage,3,3
attic,3,3
attics,3,2
attributable_labor,3,3
attributable_medicare,3,3
attributable_updates,3,3
attributed_mips_eligible_clinician,3,2
au,3,3
aua,3,3
audio_video_telecommunications_technology,3,2
audiologists_clinical,3,3
audit_contractor,3,3
audit_financial,3,3
audit_including_overall_deficiency,3,3
audit_providers,3,3
audit_required,3,3
audit_work,3,2
audits_mdhhs,3,3
audits_one,3,3
august_october,3,3
august_tia,3,2
australian,3,2
authenticated_promptly,3,3
authority_cms,3,2
authority_d,3,3
authority_issue,3,3
authority_purpose,3,3
authority_request,3,3
authority_resident,3,3
authority_sec_of_social,3,3
authorization_approval,3,2
authorization_destruction,3,3
authorization_documentation,3,3
authorization_form,3,3
authorization_home,3,2
authorization_obtained,3,3
authorization_pihp,3,3
authorization_provider,3,3
authorized_agents,3,2
authorized_applicable,3,2
authorized_court,3,3
authorized_federal,3,3
authorized_local,3,3
authorized_right,3,3
authorized_title,3,3
authorizing_services,3,3
autistic,3,2
automated_payment,3,2
automatedbilling,3,3
automating,3,3
autonomous,3,2
autonomously,3,3
available_allow,3,3
available_analysis,3,3
available_assume,3,3
available_better,3,3
available_calculated,3,3
available_certification,3,3
available_cms_upon_request,3,3
available_consultation,3,3
available_continue,3,2
available_cost_report_data,3,3
available_dialysis,3,3
available_download,3,3
available_downloads,3,3
available_examination,3,3
available_general,3,3
available_infusion,3,2
available_location,3,3
available_managed,3,3
available_means,3,3
available_prior,3,3
available_recognize,3,3
available_reflecting,3,3
available_regulatory,3,3
available_relevant,3,2
available_room,3,3
available_second,3,3
available_since,3,3
available_solicited,3,3
available_state's,3,3
available_submission,3,2
available_table,3,3
available_time_of_rulemaking,3,3
available_value_based_incentive,3,3
available_website_effort_standardize,3,3
avalere,3,3
average_balance,3,3
average_case_relative_weight,3,3
average_case_weighted_operating,3,3
average_enrollment,3,3
average_hcc,3,2
average_ltchs,3,3
average_marginal,3,2
average_ratio,3,3
average_take,3,3
average_visit,3,3
averaged_payment,3,3
aversive,3,2
avoid_physical,3,3
avoid_potentially,3,3
avoid_redundant,3,3
avoidable_hospitalizations,3,3
awakening,3,3
awardees,3,2
away_use,3,3
ax,3,2
axilla_performed,3,3
ayello,3,3
b_adding_definition_of,3,2
b_administer,3,3
b_allowable,3,2
b_benefits,3,2
b_claims_submission_process,3,3
b_coinsurance,3,3
b_covered_professional_services,3,3
b_developmental,3,3
b_drugs_biologicals,3,3
b_f,3,3
b_fee,3,3
b_financial,3,3
b_generally,3,3
b_home_health_services,3,3
b_includes,3,3
b_inpatient,3,3
b_instead,3,3
b_part_d,3,3
b_professional,3,3
b_receiving,3,3
b_reflect,3,2
b_require,3,3
b_revised,3,3
b_subsequent,3,3
b_summary,3,2
b_target,3,3
b_three,3,3
b_unless,3,3
b_vi,3,3
b_virus,3,3
baccalaureate_social,3,3
bachelors,3,3
back_beneficiary’s,3,3
bacon,3,2
bacteriological,3,3
bandwagon,3,3
banging,3,2
banu,3,3
baraga,3,3
barbara,3,3
barber,3,2
barbera,3,3
bargaining_agreement,3,3
barre_syndrome,3,3
barriers_apm,3,2
barring,3,3
base_apc,3,3
base_cy,3,3
base_determination,3,2
base_ehr,3,2
base_estimate,3,3
base_miscellaneous,3,3
base_ms,3,3
base_nursing,3,3
base_operating_drg_payment,3,3
base_support_base_support,3,3
base_version,3,3
based_aggregate,3,3
based_approaches,3,3
based_assignment,3,3
based_behavioral,3,3
based_cause,3,2
based_classification,3,3
based_criminal,3,3
based_cross,3,3
based_december,3,3
based_diagnoses,3,3
based_dialysis,3,3
based_estimate_require_burden,3,3
based_exclusively,3,3
based_exercise,3,2
based_fully,3,3
based_fy_payment_policies,3,3
based_hospices,3,2
based_hospital_specific_rate,3,3
based_imaging,3,3
based_interventions,3,3
based_intraservice_time_ratio,3,3
based_july,3,2
based_marginal,3,3
based_methodologies,3,3
based_model,3,3
based_mortality,3,3
based_organizations,3,2
based_ownership,3,3
based_participant's,3,3
based_physicians,3,3
based_practices,3,3
based_primarily,3,3
based_private,3,3
based_recovery,3,2
based_responses,3,3
based_revised,3,3
based_ruc,3,3
based_sum,3,2
based_ten,3,3
based_volume,3,3
based_weighted,3,3
baseline_nursing,3,2
basements_excluding,3,3
basic_fee,3,3
basic_hospital,3,3
basis_apc,3,3
basis_duration_of_phe,3,3
basis_ensure,3,2
basis_exception,3,3
basis_federal,3,3
basis_following,3,3
basis_hcpcs,3,3
basis_individual,3,3
basis_less,3,3
basis_many,3,3
basis_pursuant,3,3
basis_shall,3,3
basis_use_of,3,3
basis_varies,3,3
basket_base,3,3
basket_based,3,2
basket_rebased,3,3
bathes,3,3
battles,3,3
bauer,3,2
bb_final,3,3
bba_mandated_development_of,3,3
bbb,3,3
bbra_requires,3,3
bbra_section,3,3
beasley,3,2
beautician,3,2
become_mips,3,3
become_qualified,3,3
become_rural,3,3
becomes_responsible,3,3
becoming_meaningful,3,3
becoming_subject,3,2
bed's,3,3
bed_certification,3,2
bedroom_located,3,3
beds_another,3,2
beds_bed_size_rural,3,2
beds_considered,3,3
beds_distinct,3,3
beds_existing,3,2
beds_facility,3,3
beds_licensed,3,2
beds_qualify,3,3
beds_urban,3,2
beds_urban_region_new,3,2
bedside_patient's_facility_floor,3,3
began_cy,3,2
begin_become,3,3
begin_december,3,2
begin_first,3,3
begin_fy,3,3
begin_publicly,3,3
beginning_approximately,3,3
beginning_august,3,2
beginning_day,3,3
beginning_december,3,3
beginning_end,3,2
beginning_patients,3,2
beginning_qp,3,2
beginning_section_of,3,3
begins_ends,3,3
begins_fy,3,3
behav,3,3
behavior_disruptive,3,3
behavior_symptoms,3,3
behavioral_social,3,3
behavioral_therapy,3,2
behaviors_place,3,3
belief_approach,3,3
belief_proposal,3,3
belief_proposed,3,3
believe_activities,3,3
believe_addresses,3,3
believe_adjustments,3,2
believe_alignment,3,3
believe_allow,3,3
believe_basing,3,3
believe_clear,3,3
believe_defining,3,3
believe_developing,3,3
believe_difficult,3,3
believe_discretion,3,2
believe_due,3,3
believe_effects,3,3
believe_equipment,3,3
believe_exempt,3,3
believe_extension,3,3
believe_feasible,3,3
believe_framework,3,3
believe_instances,3,3
believe_limited,3,3
believe_limiting,3,3
believe_list,3,3
believe_making,3,3
believe_many_of_changes,3,3
believe_mcos,3,2
believe_methodology,3,3
believe_modification,3,3
believe_option,3,3
believe_options,3,3
believe_order,3,3
believe_outcome,3,3
believe_pdgm,3,3
believe_points,3,3
believe_ppi,3,2
believe_procedure,3,3
believe_prudent,3,3
believe_reason,3,3
believe_regulation,3,3
believe_retaining,3,3
believe_rhcs,3,3
believe_second,3,3
believe_section_of,3,3
believe_since_two_components,3,3
believe_stakeholders,3,3
believe_start,3,3
believe_statutory,3,3
believe_targeted,3,3
believe_types,3,3
believe_unlikely,3,3
believe_unnecessary,3,3
believe_work,3,3
believed_allowing,3,3
believed_data,3,3
believed_hospitals,3,3
believed_potential,3,3
believed_requiring,3,2
belonged,3,2
bench,3,3
benchmark_adjusted,3,3
benchmark_cms,3,3
benchmark_determined,3,3
benchmark_period,3,3
benchmark_plan,3,2
benchmark_section,3,3
benchmark_updated,3,3
benchmarks_calculated,3,2
bend,3,3
beneficiaries_acos,3,3
beneficiaries_ages,3,2
beneficiaries_charged,3,3
beneficiaries_children’s,3,3
beneficiaries_chronic,3,3
beneficiaries_community,3,3
beneficiaries_complete,3,2
beneficiaries_either,3,3
beneficiaries_ensure,3,3
beneficiaries_entitled,3,3
beneficiaries_first,3,3
beneficiaries_general,3,2
beneficiaries_however,3,3
beneficiaries_less,3,3
beneficiaries_managed,3,3
beneficiaries_mdhhs,3,3
beneficiaries_mental,3,3
beneficiaries_mi,3,2
beneficiaries_multiple,3,3
beneficiaries_now,3,3
beneficiaries_obtain,3,3
beneficiaries_opioid,3,3
beneficiaries_opportunity,3,3
beneficiaries_outside,3,3
beneficiaries_part,3,3
beneficiaries_primary,3,3
beneficiaries_prior,3,3
beneficiaries_result,3,3
beneficiaries_rural,3,2
beneficiaries_seeking,3,3
beneficiaries_significant,3,3
beneficiaries_spenddowns,3,2
beneficiaries_subject,3,3
beneficiaries_whether,3,3
beneficiary's_enrollment,3,2
beneficiary's_representative,3,3
beneficiary's_treatment,3,3
beneficiary's_weight,3,3
beneficiary_actively,3,3
beneficiary_advocates,3,3
beneficiary_age,3,3
beneficiary_child,3,3
beneficiary_dies,3,2
beneficiary_discharge,3,3
beneficiary_e.g,3,3
beneficiary_informed,3,3
beneficiary_initiated,3,2
beneficiary_lives,3,3
beneficiary_making,3,3
beneficiary_notification,3,3
beneficiary_pays,3,3
beneficiary_policyholder,3,2
beneficiary_populations,3,3
beneficiary_previous,3,2
beneficiary_reached,3,3
beneficiary_receiving_infusion_drug,3,3
beneficiary_safety,3,3
beneficiary_temporary,3,3
beneficiary_transfer,3,3
beneficiary’s_individual,3,3
beneficiary’s_physical,3,3
beneficiary’s_response,3,3
benefit_coverage,3,3
benefit_due,3,2
benefit_hospice,3,3
benefit_includes,3,3
benefit_individuals,3,3
benefit_payments,3,3
benefit_provision,3,2
benefit_qualifying,3,3
benefit_specific,3,3
benefit_time,3,3
benefits_b,3,3
benefits_based,3,3
benefits_hospital,3,3
benefits_non,3,3
benefits_of_final_rule,3,3
benefits_policy,3,3
benefits_professional_fees_labor,3,3
bequest,3,3
berenson,3,3
berlowitz,3,3
best_data,3,3
best_method,3,3
bestowing,3,3
bestpractices,3,2
beta_blocker,3,2
better_evaluate,3,3
better_fit,3,3
better_identify,3,3
better_patient,3,3
better_proxy_costs_of,3,3
better_target,3,3
beveled,3,2
beyond_dual,3,2
beyond_measure,3,3
beyond_repair,3,2
beyond_scope,3,2
beyond_typical,3,2
bhdda_contracts,3,2
bia,3,2
biasing,3,3
bid_process,3,2
big,3,3
bil,3,3
biliary,3,3
bill_claim,3,2
bill_full,3,3
bill_hcpcs,3,3
bill_hospital,3,3
bill_pcm,3,2
bill_submitted,3,3
billboards,3,2
billed_addition,3,3
billed_date,3,3
billed_nursing,3,3
billed_pharmacy,3,2
billed_service,3,3
billing_beneficiary,3,3
billing_billing,3,3
billing_claims,3,3
billing_pfs,3,3
billing_provision,3,3
billion_annually,3,2
billion_high,3,2
binge,3,2
bioequivalent,3,2
bioimpedance,3,2
biol,3,3
biological's,3,3
biological_different,3,3
biological_hcpcs,3,3
biological_radiopharmaceutical,3,3
biologicals_cy,3,3
biologicals_devices,3,3
biologicals_lack,3,2
biologicals_medical,3,3
biologicals_usually,3,2
biologicals_without,3,2
biosimilars,3,2
birth_age,3,3
birth_weight,3,2
bldg,3,3
bleach,3,3
bleed,3,2
blending,3,3
blind_disabled,3,2
blind_placebo,3,2
block_approach,3,3
block_methodology,3,3
blockade,3,2
blood_cells,3,2
blood_derivatives,3,3
blood_dialysate,3,3
blood_factor,3,3
blood_gas,3,2
blood_plasma,3,3
blood_smear,3,2
blood_sugar,3,3
blood_vessels,3,3
bloom,3,3
blotches,3,3
blueprint_lower_drug_prices,3,3
board_approved,3,3
board_commission,3,3
board_consists,3,3
board_director,3,2
board_michigan,3,3
board_nursing,3,3
bodies_jurisdiction,3,3
bodily_functions,3,3
body_head,3,3
body_must,3,3
body_regions,3,3
body_responsible,3,3
boilerplate,3,3
bonded,3,3
bone_anchored,3,2
bono,3,3
bonus_payment,3,2
bonuses_based,3,2
bookkeeping,3,3
boots,3,2
borrowings_balance,3,3
bottom_percent,3,2
bounce,3,3
bounds,3,3
bowers,3,3
boyle,3,2
bpci,3,3
br,3,3
brachytherapy_devices,3,3
brachytx,3,2
bracketed,3,3
brain_percutaneous,3,2
branding,3,2
bratzler,3,3
breakfast_following,3,3
breast_milk,3,3
breast_pumps,3,3
breast_tomosynthesis,3,2
breast_unilateral,3,3
breathe,3,3
brenda,3,3
brick,3,3
bright,3,3
broad_acceptance,3,3
broad_acceptance_use_of,3,3
broad_array_of_services,3,3
broad_discretion,3,3
broad_scope,3,3
broadens,3,3
broader_category,3,3
brodie,3,3
brokerage,3,3
bronchial,3,2
bronchoscope,3,3
brooklyn,3,3
brooks,3,3
bruising,3,3
brushes,3,3
brushing,3,3
bs,3,3
buchanan,3,3
buckets,3,2
budget_amount,3,2
budget_funds,3,3
budget_includes,3,3
budget_individual,3,3
budget_may,3,3
budget_neutral_discussed_section,3,3
budget_neutrality_factor_ensure,3,3
budget_neutrality_factor_wage,3,3
budget_projections,3,3
budget_request,3,3
budgeting,3,3
build_refine,3,3
building_also,3,3
building_materials,3,3
building_shall,3,3
building_skills,3,3
buildings_located,3,2
bullets,3,3
burden_acos,3,2
burden_allowing,3,3
burden_approved,3,3
burden_better,3,3
burden_create,3,3
burden_currently,3,3
burden_currently_approved_omb,3,3
burden_discussion,3,3
burden_exempt,3,3
burden_hospices,3,2
burden_ltchs,3,3
burden_mips,3,3
burdening,3,3
burdensome_regulations,3,3
burke,3,3
burn_ms,3,3
burt,3,2
business_activity,3,3
business_administration's,3,3
business_multifactor_productivity_mfp,3,3
business_professional,3,3
business_public,3,3
c.a,3,3
c.b,3,2
c_communication,3,3
c_d_star_ratings,3,3
c_diff_c_diff,3,3
c_establish,3,3
c_f,3,3
c_n,3,2
c_patient's,3,3
c_personal,3,3
c_population,3,3
c_primary,3,2
c_private,3,3
c_virus,3,3
caadc,3,3
cabinets,3,3
cad_composite,3,2
cad_symptom,3,2
caguas,3,3
cah_cah,3,3
cah_defined,3,3
cah_entity_provider_supplier,3,2
cah_meaningful,3,3
cah_provides,3,2
cah_receives,3,3
cah_status,3,3
cahps_aco,3,3
cahps_na,3,3
cahs_accredited,3,2
cahs_based,3,3
cahs_develop,3,2
cahs_ehr,3,3
cahs_hours,3,2
cahs_include,3,3
cahs_small,3,3
cahs_still,3,3
calcification,3,3
calcitonin,3,3
calculate_amount,3,3
calculate_annual,3,2
calculate_claims,3,3
calculate_direct,3,3
calculate_ipps,3,3
calculate_ms_ltc_drg,3,3
calculate_national,3,3
calculate_new,3,2
calculate_prospective,3,2
calculate_proxy,3,3
calculate_risk,3,3
calculate_statewide,3,3
calculated_difference,3,3
calculated_time,3,3
calculated_wage,3,2
calculated_wage_index_budget,3,3
calculating_capital,3,3
calculating_composite,3,3
calculating_costs,3,3
calculating_geometric_mean_costs,3,3
calculating_statewide,3,3
calculating_uncompensated,3,3
calculation_hospitals,3,3
calculation_of_budget_neutrality,3,3
calculation_of_outlier_payments,3,2
calculation_of_standardized_amount,3,3
calculation_outlier,3,3
calculation_therefore,3,2
calculations_however,3,3
calculations_mitigate,3,3
calculations_proposed,3,3
calculations_review,3,2
calculations_rule,3,3
calculations_section,3,3
calculations_use,3,3
calendar_months,3,2
calendars,3,2
california's,3,3
call_member,3,3
calls_rather,3,3
calls_service,3,2
calls_state,3,2
calluses,3,3
campus_buildings,3,2
campus_remote_location_of,3,3
campuses_of,3,3
camts,3,2
can_allow,3,3
can_certify,3,3
can_consider,3,3
can_contribute,3,3
can_covered,3,3
can_deliver,3,3
can_deny,3,3
can_electronically,3,3
can_enable,3,3
can_enrolled,3,3
can_expect,3,3
can_expected,3,3
can_give,3,3
can_implement,3,3
can_largely,3,2
can_modified,3,3
can_precisely,3,3
can_purchased,3,3
can_require,3,3
can_send,3,3
can_sometimes,3,3
canals,3,2
canceling,3,3
cancels,3,2
cancer_care_near_end,3,2
cancer_drugs,3,3
cancer_hospitals_rnhcis_short,3,3
cancer_measure,3,3
cancer_nqf,3,2
candidacy,3,2
candy,3,3
canisters,3,3
canteen,3,3
canvassers,3,2
cap_cy,3,3
cap_measure_bonus_points,3,2
cap_rule,3,2
capability_patients,3,2
capacity_make,3,3
capacity_respond,3,3
capita_expenditures_parts_b,3,3
capsules,3,3
caption,3,3
captured_data,3,3
captured_separate,3,3
captured_within,3,3
car_t,3,3
carbapenem,3,2
carbonate,3,3
cardboard,3,3
cardiac_valve_procedures_without,3,3
cardiac_valve_replacement_supplement,3,2
cardio,3,2
cardiol,3,2
cardiologists,3,3
cardiothoracic,3,2
cardiovascular_prevention,3,3
care_absence,3,2
care_acute,3,3
care_aide,3,3
care_although,3,3
care_areas,3,3
care_attending,3,3
care_begin,3,2
care_beyond,3,3
care_care_coordination,3,3
care_client,3,2
care_clinical,3,3
care_clinician,3,3
care_decision,3,3
care_determined,3,3
care_discharges,3,3
care_efficiently,3,3
care_enhance,3,2
care_examples,3,3
care_exception,3,2
care_ffs,3,3
care_fraud,3,3
care_good,3,3
care_hospitals_fy,3,3
care_idt,3,2
care_immediately,3,3
care_improved,3,3
care_improvement_bpci_initiative,3,3
care_individual's,3,3
care_lack,3,3
care_made_discharge,3,3
care_manage,3,3
care_measurement,3,3
care_medicaid_beneficiaries,3,3
care_model,3,3
care_network,3,3
care_nursing_home,3,3
care_occurring,3,3
care_of_individual,3,3
care_part_of,3,3
care_particularly,3,3
care_payment_cases,3,2
care_physical,3,3
care_plan_field_s,3,3
care_policy,3,3
care_primary,3,3
care_privacy,3,3
care_rather,3,3
care_rehabilitation,3,2
care_safer,3,3
care_service_delivery,3,3
care_skills,3,3
care_specialist,3,3
care_survey,3,3
care_utilization,3,3
care_worksheet,3,3
caregiver_home,3,3
caregiver_may,3,2
carf_accredited,3,3
carlo,3,3
carpeted,3,2
carry_duties,3,3
cars,3,3
carter,3,3
cartridge,3,2
carving,3,3
case_charges,3,3
case_collect,3,3
case_multiplying,3,3
case_outlier,3,3
case_relative,3,3
case_types,3,3
case_weight,3,3
case_weighted_ccr_march,3,3
cases_additional,3,3
cases_affected,3,3
cases_among,3,2
cases_classified,3,3
cases_develop,3,3
cases_dual_rate_ltch,3,3
cases_expected,3,3
cases_higher,3,3
cases_least,3,3
cases_length,3,3
cases_length_of_stay,3,3
cases_lower,3,3
cases_ltchs,3,3
cases_ms,3,3
cases_presented,3,3
cases_purposes,3,3
cases_qualified,3,3
cases_qualify,3,3
cases_reported_ms_drg,3,2
cases_representing_patients_diagnosed,3,2
cases_respective,3,2
cases_statute,3,3
cases_step,3,3
cases_subject,3,3
cases_value,3,3
casework,3,2
cash_cash,3,2
cassettes,3,3
casualties,3,3
catching,3,3
categories_addition,3,3
categories_cy,3,3
categories_estimate,3,3
categories_order,3,3
categories_receive,3,2
categories_scored,3,2
categories_total,3,3
categories_use,3,3
categorizations,3,3
categorize_county,3,3
categorize_hospitals,3,3
category_already,3,2
category_another,3,3
category_applicable,3,3
category_associated,3,3
category_estimates,3,3
category_example,3,3
category_following,3,2
category_license,3,2
category_mips_payment_year,3,3
category_reweighted,3,3
category_scores,3,3
category_well,3,3
catha,3,2
catheter_including,3,2
catheter_percutaneous,3,3
cause_may,3,3
cause_waive,3,3
cause_within,3,3
causes_named,3,3
caustics,3,3
cc_peripheral,3,3
ccc,3,3
ccdp,3,3
ccjp,3,3
ccm_scope,3,3
ccn_established,3,3
ccn_of,3,3
ccpd,3,3
ccr_adjustment,3,3
ccr_ccr,3,3
ccr_federal,3,3
ccr_march,3,3
ccr_proposed,3,3
ccr_total,3,3
ccrs_account,3,3
ccrs_april,3,3
ccrs_exceed,3,3
ccrs_including,3,3
ccrs_july,3,3
ccrs_specifically,3,3
ccs_one,3,3
ccsfactsheet.jsp,3,3
cdc_guideline_prescribing_opioids,3,3
cds_objective,3,2
cdsm_consulted,3,2
cehrt_also,3,3
cehrt_certain,3,3
cehrt_clinicians,3,3
cehrt_combination,3,2
cehrt_conduct_query_of,3,3
cehrt_including,3,2
cehrt_minutes,3,3
cehrt_mips,3,2
cehrt_numerator,3,2
cehrt_required,3,3
cehrt_stage,3,3
cehrt_therefore,3,3
ceilings_shall,3,3
celebrated,3,3
cell_disease,3,2
center.html_redirect,3,3
